epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,11408.8,1.46391,0.80673,0.00688,0.5828,0.4233,0.43056,0.19934,2.17709,2.37456,0.01269,0.000345477,0.000345477,0.000345477
176,11472.8,1.47634,0.82701,0.00686,0.60348,0.41601,0.43619,0.20306,2.19066,2.35579,0.01297,0.000341077,0.000341077,0.000341077
177,11541.1,1.47937,0.80703,0.00674,0.62414,0.41294,0.44213,0.20652,2.1725,2.36632,0.01282,0.000336677,0.000336677,0.000336677
178,11604.4,1.4458,0.80134,0.00686,0.60067,0.43026,0.44235,0.20711,2.18026,2.37602,0.01287,0.000332278,0.000332278,0.000332278
179,11668.5,1.44773,0.79363,0.00691,0.59168,0.42222,0.43771,0.20467,2.19133,2.38757,0.01287,0.000327878,0.000327878,0.000327878
180,11734.2,1.47274,0.80739,0.00676,0.62133,0.42446,0.4432,0.20704,2.18454,2.38733,0.01276,0.000323479,0.000323479,0.000323479
181,11801.4,1.48432,0.8025,0.00658,0.61971,0.40385,0.43196,0.19978,2.18228,2.39246,0.01274,0.000319079,0.000319079,0.000319079
182,11865.1,1.46223,0.79831,0.00656,0.63495,0.41428,0.43661,0.20275,2.18912,2.40588,0.01289,0.00031468,0.00031468,0.00031468
183,11933.3,1.49929,0.82427,0.00655,0.5837,0.43261,0.43479,0.20365,2.18612,2.38942,0.01291,0.00031028,0.00031028,0.00031028
184,11997.7,1.46786,0.80123,0.00661,0.63644,0.41661,0.44432,0.20599,2.17547,2.34824,0.01272,0.000305881,0.000305881,0.000305881
185,12061.9,1.47509,0.80373,0.00662,0.62993,0.42052,0.44651,0.20801,2.18041,2.37598,0.0128,0.000301481,0.000301481,0.000301481
186,12125.3,1.45369,0.79862,0.00678,0.63038,0.41785,0.44109,0.20743,2.17713,2.40004,0.01272,0.000297081,0.000297081,0.000297081
187,12189.2,1.45002,0.79783,0.00679,0.6042,0.4214,0.43689,0.20309,2.17709,2.40815,0.0128,0.000292682,0.000292682,0.000292682
188,12253.4,1.47115,0.8081,0.00666,0.64104,0.41562,0.44575,0.2094,2.17935,2.39332,0.01277,0.000288282,0.000288282,0.000288282
189,12318.5,1.49833,0.80929,0.00635,0.61779,0.42555,0.4496,0.21007,2.17072,2.39721,0.01269,0.000283883,0.000283883,0.000283883
190,12385.4,1.47824,0.80651,0.00657,0.62414,0.4282,0.44423,0.20764,2.19066,2.37005,0.0129,0.000279483,0.000279483,0.000279483
191,12454.5,1.45305,0.79385,0.0065,0.6082,0.43621,0.44576,0.20888,2.17773,2.38145,0.01275,0.000275084,0.000275084,0.000275084
192,12517.5,1.42727,0.77686,0.00673,0.62109,0.42268,0.44602,0.20773,2.18048,2.3973,0.01269,0.000270684,0.000270684,0.000270684
193,12581.5,1.44269,0.7721,0.00637,0.62304,0.42379,0.44435,0.20861,2.18449,2.38045,0.01269,0.000266284,0.000266284,0.000266284
194,12647.9,1.46877,0.79996,0.00646,0.62365,0.42316,0.45066,0.21166,2.18619,2.36237,0.01279,0.000261885,0.000261885,0.000261885
195,12711.4,1.42536,0.76147,0.00646,0.62458,0.42939,0.44561,0.20992,2.18228,2.3602,0.01273,0.000257485,0.000257485,0.000257485
196,12775,1.43075,0.78253,0.00655,0.64661,0.4143,0.4493,0.21,2.18736,2.38404,0.0128,0.000253086,0.000253086,0.000253086
197,12841.5,1.43065,0.77716,0.00661,0.63159,0.42957,0.45123,0.21059,2.18391,2.40557,0.0127,0.000248686,0.000248686,0.000248686
198,12905,1.42538,0.76296,0.00656,0.63956,0.42413,0.45252,0.21184,2.17268,2.42688,0.01262,0.000244287,0.000244287,0.000244287
199,12971.9,1.43641,0.77849,0.00668,0.6256,0.42006,0.44797,0.20995,2.17219,2.39202,0.01267,0.000239887,0.000239887,0.000239887
200,13037.7,1.4359,0.77956,0.00643,0.61853,0.42395,0.44331,0.20599,2.1759,2.39038,0.01262,0.000235488,0.000235488,0.000235488
201,13101.3,1.44161,0.77802,0.00632,0.61557,0.42851,0.44543,0.2074,2.18133,2.40744,0.01272,0.000231088,0.000231088,0.000231088
202,13169.2,1.45178,0.78834,0.0064,0.61912,0.42504,0.44941,0.20818,2.1867,2.42489,0.01287,0.000226688,0.000226688,0.000226688
203,13232.9,1.42161,0.76314,0.00648,0.62934,0.41591,0.45076,0.21212,2.18276,2.40207,0.0127,0.000222289,0.000222289,0.000222289
204,13297.9,1.49406,0.79635,0.00617,0.63016,0.41633,0.45074,0.21106,2.17443,2.41307,0.01271,0.000217889,0.000217889,0.000217889
205,13362.7,1.44108,0.78314,0.00638,0.62052,0.42063,0.44923,0.20981,2.18491,2.37799,0.01279,0.00021349,0.00021349,0.00021349
206,13426.7,1.42782,0.77391,0.00651,0.63053,0.42946,0.45219,0.21129,2.18039,2.4265,0.01272,0.00020909,0.00020909,0.00020909
207,13494.3,1.44451,0.78126,0.00636,0.65748,0.42079,0.45765,0.21263,2.17782,2.39126,0.01266,0.000204691,0.000204691,0.000204691
208,13559.9,1.43681,0.76737,0.00629,0.63197,0.41284,0.44737,0.21259,2.18628,2.42584,0.01271,0.000200291,0.000200291,0.000200291
209,13643.9,1.44967,0.77747,0.00631,0.64149,0.40588,0.44366,0.2107,2.18087,2.44666,0.01268,0.000195892,0.000195892,0.000195892
210,13707.4,1.42293,0.76666,0.00633,0.61814,0.42241,0.4464,0.2112,2.18109,2.43474,0.01265,0.000191492,0.000191492,0.000191492
211,13771.6,1.41107,0.76284,0.00637,0.63381,0.41921,0.44681,0.20992,2.18682,2.44054,0.01268,0.000187092,0.000187092,0.000187092
212,13835.3,1.41785,0.75943,0.00649,0.65156,0.41391,0.44771,0.20944,2.17973,2.42883,0.01265,0.000182693,0.000182693,0.000182693
213,13898.9,1.42145,0.77425,0.00642,0.62501,0.42615,0.44693,0.2079,2.19168,2.41381,0.01271,0.000178293,0.000178293,0.000178293
214,13963.7,1.42937,0.75543,0.00619,0.63364,0.42242,0.44551,0.20874,2.18636,2.43022,0.0127,0.000173894,0.000173894,0.000173894
215,14031.2,1.43338,0.7669,0.00629,0.61246,0.42417,0.44104,0.20606,2.18031,2.45864,0.01265,0.000169494,0.000169494,0.000169494
216,14095.7,1.4114,0.75613,0.00653,0.61914,0.42572,0.44399,0.20928,2.1919,2.40488,0.01274,0.000165095,0.000165095,0.000165095
217,14160.3,1.41204,0.76621,0.00642,0.64585,0.41932,0.44506,0.20923,2.18928,2.42799,0.01273,0.000160695,0.000160695,0.000160695
218,14224.2,1.40456,0.7495,0.00645,0.6358,0.42163,0.44379,0.20814,2.19697,2.43129,0.01279,0.000156295,0.000156295,0.000156295
219,14289.1,1.41629,0.75533,0.00625,0.65548,0.41144,0.44443,0.21004,2.1929,2.45324,0.01279,0.000151896,0.000151896,0.000151896
220,14356.4,1.43474,0.76439,0.00629,0.62967,0.41568,0.44303,0.2084,2.19913,2.44904,0.01284,0.000147496,0.000147496,0.000147496
221,14421.7,1.41166,0.74732,0.00637,0.64618,0.40706,0.44093,0.20803,2.1962,2.46335,0.01292,0.000143097,0.000143097,0.000143097
222,14486.8,1.43034,0.76432,0.00613,0.62929,0.4157,0.44374,0.2094,2.19854,2.45189,0.0129,0.000138697,0.000138697,0.000138697
223,14551.6,1.4297,0.7595,0.00607,0.61954,0.42193,0.4408,0.20794,2.19565,2.43765,0.01283,0.000134298,0.000134298,0.000134298
224,14616.4,1.41278,0.75826,0.00636,0.60506,0.42933,0.4455,0.21025,2.19966,2.41681,0.01293,0.000129898,0.000129898,0.000129898
225,14679.8,1.40735,0.7422,0.00625,0.61298,0.42555,0.44377,0.21014,2.19972,2.41894,0.01286,0.000125499,0.000125499,0.000125499
226,14743.8,1.40971,0.74859,0.00618,0.63305,0.42397,0.44816,0.21136,2.19767,2.44609,0.0128,0.000121099,0.000121099,0.000121099
227,14808,1.40004,0.74629,0.00612,0.61001,0.42799,0.44349,0.20843,2.19176,2.439,0.01273,0.000116699,0.000116699,0.000116699
228,14871.7,1.39854,0.74973,0.00647,0.60194,0.43312,0.44736,0.2084,2.18693,2.4342,0.01272,0.0001123,0.0001123,0.0001123
229,14936.9,1.3845,0.73583,0.0063,0.61699,0.42621,0.4452,0.20838,2.18717,2.43792,0.0127,0.0001079,0.0001079,0.0001079
230,15001.2,1.4489,0.77141,0.00596,0.61374,0.42713,0.44486,0.20741,2.18999,2.44948,0.01276,0.000103501,0.000103501,0.000103501
231,15065.6,1.42302,0.74817,0.00623,0.61739,0.43414,0.44687,0.21043,2.18665,2.45883,0.01271,9.91012e-05,9.91012e-05,9.91012e-05
232,15130.2,1.41396,0.75305,0.00622,0.61035,0.43332,0.44729,0.21121,2.18407,2.46283,0.01271,9.47016e-05,9.47016e-05,9.47016e-05
233,15196.6,1.42802,0.7528,0.00597,0.61073,0.43079,0.44982,0.21169,2.18299,2.44939,0.0127,9.03021e-05,9.03021e-05,9.03021e-05
234,15316.7,1.44801,0.75742,0.00607,0.60695,0.43288,0.44834,0.21022,2.18023,2.43183,0.01265,8.59025e-05,8.59025e-05,8.59025e-05
235,15405.6,1.39126,0.73123,0.00615,0.63788,0.41986,0.44581,0.20986,2.18726,2.43515,0.01272,8.1503e-05,8.1503e-05,8.1503e-05
236,15470.4,1.42884,0.7446,0.006,0.62176,0.42865,0.44726,0.21103,2.18217,2.44524,0.01269,7.71034e-05,7.71034e-05,7.71034e-05
237,15534,1.38675,0.73523,0.00633,0.62489,0.42366,0.44653,0.20972,2.18829,2.45442,0.01277,7.27038e-05,7.27038e-05,7.27038e-05
238,15598.4,1.4185,0.75496,0.00616,0.60674,0.43008,0.44524,0.21019,2.18692,2.44237,0.01276,6.83043e-05,6.83043e-05,6.83043e-05
239,15662.8,1.41695,0.76128,0.00621,0.63113,0.42453,0.44671,0.21064,2.19068,2.43295,0.01278,6.39047e-05,6.39047e-05,6.39047e-05
240,15726.7,1.3968,0.73231,0.00619,0.63738,0.42188,0.44541,0.21016,2.19541,2.43623,0.01283,5.95052e-05,5.95052e-05,5.95052e-05
241,15787,1.35827,0.6518,0.00772,0.6186,0.41668,0.43819,0.20778,2.1962,2.46324,0.01292,5.51056e-05,5.51056e-05,5.51056e-05
242,15848.7,1.34234,0.63359,0.00698,0.58287,0.43138,0.43672,0.20574,2.20035,2.44423,0.01291,5.0706e-05,5.0706e-05,5.0706e-05
243,15907.5,1.32105,0.62727,0.00744,0.59556,0.41952,0.43855,0.20572,2.19655,2.42896,0.01289,4.63065e-05,4.63065e-05,4.63065e-05
244,15969.9,1.32122,0.62288,0.00714,0.60342,0.4159,0.44204,0.20683,2.1974,2.43051,0.01287,4.19069e-05,4.19069e-05,4.19069e-05
245,16029.7,1.30348,0.60142,0.00713,0.5824,0.42801,0.44052,0.20733,2.19235,2.42782,0.01281,3.75074e-05,3.75074e-05,3.75074e-05
246,16091.8,1.32794,0.62419,0.00709,0.59292,0.4201,0.44042,0.20783,2.19144,2.42415,0.01277,3.31078e-05,3.31078e-05,3.31078e-05
247,16153.1,1.30925,0.60763,0.00702,0.59257,0.42436,0.44112,0.20713,2.19203,2.42525,0.01278,2.87082e-05,2.87082e-05,2.87082e-05
248,16216.5,1.32015,0.62011,0.00702,0.61569,0.41212,0.44169,0.20767,2.18798,2.41302,0.01274,2.43087e-05,2.43087e-05,2.43087e-05
249,16338.4,1.31842,0.61996,0.00699,0.60631,0.41806,0.44146,0.20759,2.19251,2.40681,0.01278,1.99091e-05,1.99091e-05,1.99091e-05
250,16398.2,1.30161,0.60758,0.00701,0.62134,0.41468,0.44052,0.2073,2.19081,2.41134,0.01277,1.55096e-05,1.55096e-05,1.55096e-05
