epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,25326.6,1.19252,0.54008,0.00538,0.64727,0.44356,0.47285,0.22372,2.14279,2.38551,0.01303,0.000341077,0.000341077,0.000341077
177,25782.7,1.22467,0.55645,0.00524,0.61599,0.45677,0.47607,0.22535,2.15526,2.40418,0.01306,0.000336677,0.000336677,0.000336677
178,25897.8,1.21537,0.54281,0.00505,0.63568,0.43459,0.46544,0.2199,2.15321,2.44663,0.01303,0.000332278,0.000332278,0.000332278
179,26124.8,1.20664,0.55334,0.00529,0.63061,0.43464,0.46689,0.221,2.14252,2.43548,0.01307,0.000327878,0.000327878,0.000327878
180,26223,1.20507,0.53725,0.00505,0.62437,0.44219,0.47021,0.21924,2.13748,2.44773,0.01285,0.000323479,0.000323479,0.000323479
181,26320.3,1.21222,0.54656,0.00506,0.6311,0.43407,0.46588,0.22072,2.17053,2.42597,0.01316,0.000319079,0.000319079,0.000319079
182,26728.3,1.20338,0.53869,0.00504,0.60536,0.43584,0.4471,0.20926,2.15702,2.43514,0.01306,0.00031468,0.00031468,0.00031468
183,26835.5,1.19376,0.54018,0.00524,0.61598,0.43534,0.45423,0.21132,2.15426,2.45948,0.01295,0.00031028,0.00031028,0.00031028
184,27444.7,1.21905,0.54182,0.00494,0.65775,0.42854,0.46724,0.219,2.15233,2.43541,0.01306,0.000305881,0.000305881,0.000305881
185,27549.9,1.20486,0.54443,0.00508,0.66606,0.42925,0.46842,0.22044,2.15586,2.45759,0.01301,0.000301481,0.000301481,0.000301481
186,27659.4,1.19527,0.52974,0.00499,0.67475,0.43143,0.47072,0.22258,2.14459,2.47641,0.0129,0.000297081,0.000297081,0.000297081
187,28301.6,1.21783,0.54517,0.00502,0.66505,0.43779,0.47572,0.22529,2.16312,2.48295,0.01292,0.000292682,0.000292682,0.000292682
188,28400.8,1.17954,0.5367,0.005,0.6663,0.44462,0.48044,0.22751,2.15932,2.44975,0.01289,0.000288282,0.000288282,0.000288282
189,28823.9,1.16776,0.52833,0.00499,0.63871,0.45536,0.47924,0.22799,2.14505,2.40116,0.01295,0.000283883,0.000283883,0.000283883
190,28925.7,1.19533,0.53721,0.00495,0.68729,0.43151,0.47497,0.22614,2.16396,2.42095,0.01309,0.000279483,0.000279483,0.000279483
191,29078.3,1.18603,0.52329,0.00504,0.66618,0.44429,0.47414,0.22556,2.14725,2.42299,0.01299,0.000275084,0.000275084,0.000275084
192,29445.5,1.18046,0.52805,0.00502,0.65107,0.44688,0.47509,0.22312,2.15182,2.44838,0.01288,0.000270684,0.000270684,0.000270684
193,29560,1.17211,0.52121,0.00493,0.65801,0.43835,0.47015,0.22126,2.14951,2.43742,0.01295,0.000266284,0.000266284,0.000266284
194,29750.8,1.17821,0.52658,0.00507,0.63937,0.44531,0.47401,0.22497,2.14194,2.43232,0.01291,0.000261885,0.000261885,0.000261885
195,29849.8,1.17011,0.5285,0.00495,0.66887,0.43502,0.47545,0.22589,2.16045,2.45916,0.01309,0.000257485,0.000257485,0.000257485
196,30213.1,1.17603,0.52624,0.00505,0.66248,0.44659,0.47815,0.22561,2.15099,2.43468,0.01296,0.000253086,0.000253086,0.000253086
197,30311.6,1.15802,0.5115,0.00492,0.63227,0.4636,0.4796,0.22923,2.15995,2.38076,0.01301,0.000248686,0.000248686,0.000248686
198,30419.9,1.1704,0.51593,0.00493,0.63126,0.4591,0.48045,0.23088,2.17164,2.40129,0.01326,0.000244287,0.000244287,0.000244287
199,30530.2,1.15239,0.50861,0.00473,0.66785,0.44532,0.48243,0.2287,2.16196,2.45038,0.01312,0.000239887,0.000239887,0.000239887
200,31311.6,1.18452,0.52359,0.00471,0.66372,0.45098,0.48211,0.22809,2.15582,2.40267,0.01309,0.000235488,0.000235488,0.000235488
201,31420.4,1.14577,0.50485,0.00478,0.65131,0.45277,0.47898,0.2269,2.16174,2.43809,0.01304,0.000231088,0.000231088,0.000231088
202,31968,1.14641,0.51557,0.00502,0.63642,0.45422,0.47544,0.22315,2.16114,2.41154,0.01307,0.000226688,0.000226688,0.000226688
203,32067.8,1.14387,0.51624,0.00494,0.65227,0.44052,0.47293,0.22186,2.15472,2.43282,0.0131,0.000222289,0.000222289,0.000222289
204,32172.3,1.15689,0.51238,0.00487,0.64938,0.44333,0.46704,0.21886,2.16299,2.47255,0.01317,0.000217889,0.000217889,0.000217889
205,32275.8,1.14954,0.50397,0.0048,0.65042,0.43309,0.45983,0.21664,2.16067,2.46166,0.01313,0.00021349,0.00021349,0.00021349
206,32428.1,1.13846,0.50001,0.00473,0.63961,0.44861,0.46913,0.22162,2.16915,2.49789,0.01311,0.00020909,0.00020909,0.00020909
207,32629.5,1.14564,0.50804,0.00483,0.63968,0.44629,0.46775,0.22177,2.16406,2.48165,0.01318,0.000204691,0.000204691,0.000204691
208,32735.2,1.12359,0.49986,0.00474,0.65711,0.43461,0.46375,0.21808,2.16507,2.46065,0.01332,0.000200291,0.000200291,0.000200291
209,33222.9,1.14487,0.50162,0.00468,0.6498,0.43597,0.46615,0.21896,2.18048,2.47588,0.01319,0.000195892,0.000195892,0.000195892
210,33331.4,1.12057,0.48885,0.0047,0.64729,0.45045,0.47077,0.21944,2.16688,2.48215,0.01317,0.000191492,0.000191492,0.000191492
211,34026.4,1.13779,0.50297,0.00477,0.65341,0.44028,0.47254,0.2223,2.17296,2.46555,0.01324,0.000187092,0.000187092,0.000187092
212,34139.9,1.14178,0.50077,0.00476,0.62104,0.44267,0.46184,0.21712,2.17394,2.49102,0.01325,0.000182693,0.000182693,0.000182693
213,34386.8,1.15065,0.51009,0.00464,0.64105,0.45297,0.47526,0.22397,2.16532,2.46286,0.01309,0.000178293,0.000178293,0.000178293
214,34485.7,1.11426,0.48885,0.00467,0.64687,0.44666,0.47135,0.22156,2.17295,2.46448,0.01314,0.000173894,0.000173894,0.000173894
215,34717,1.13103,0.5077,0.00468,0.63093,0.44596,0.46682,0.21875,2.17135,2.48563,0.01311,0.000169494,0.000169494,0.000169494
216,34820.2,1.13423,0.5032,0.00468,0.62689,0.45087,0.47409,0.22071,2.17977,2.46832,0.01324,0.000165095,0.000165095,0.000165095
217,34921.3,1.11754,0.48878,0.00469,0.63349,0.44021,0.47229,0.22073,2.17458,2.47762,0.01324,0.000160695,0.000160695,0.000160695
218,35022.9,1.09896,0.48325,0.00467,0.6247,0.44976,0.47379,0.22235,2.17176,2.43598,0.01318,0.000156295,0.000156295,0.000156295
219,35375.5,1.14612,0.50244,0.00458,0.66132,0.43029,0.47603,0.22317,2.16977,2.42925,0.01318,0.000151896,0.000151896,0.000151896
220,35476.8,1.09855,0.48722,0.00472,0.66722,0.43429,0.47596,0.2237,2.17506,2.44041,0.01325,0.000147496,0.000147496,0.000147496
221,35908.5,1.10668,0.49151,0.00469,0.6458,0.44281,0.47576,0.22486,2.16753,2.46978,0.01304,0.000143097,0.000143097,0.000143097
222,36021.3,1.10717,0.48991,0.00475,0.64381,0.44334,0.47244,0.22217,2.16857,2.4708,0.01311,0.000138697,0.000138697,0.000138697
223,36407.9,1.12648,0.49284,0.00451,0.6447,0.44449,0.46894,0.2213,2.166,2.4778,0.01306,0.000134298,0.000134298,0.000134298
224,36504.8,1.12022,0.48055,0.00442,0.68349,0.431,0.47563,0.22264,2.17372,2.46453,0.01318,0.000129898,0.000129898,0.000129898
225,37284.5,1.1276,0.49033,0.00448,0.6858,0.43919,0.48244,0.22581,2.17592,2.47555,0.01309,0.000125499,0.000125499,0.000125499
226,37395.1,1.11246,0.48615,0.00449,0.65603,0.44492,0.48175,0.22635,2.16797,2.45133,0.01303,0.000121099,0.000121099,0.000121099
227,38331,1.15012,0.49692,0.00436,0.6427,0.44549,0.47836,0.22589,2.16968,2.48028,0.01304,0.000116699,0.000116699,0.000116699
228,38436,1.10229,0.48343,0.00471,0.65813,0.44178,0.47763,0.2241,2.18109,2.46506,0.01315,0.0001123,0.0001123,0.0001123
229,39107.1,1.09571,0.47865,0.00441,0.66114,0.44029,0.47827,0.22494,2.18121,2.45648,0.01323,0.0001079,0.0001079,0.0001079
230,39207.9,1.08055,0.46251,0.00443,0.662,0.44686,0.48255,0.22662,2.17531,2.47674,0.01317,0.000103501,0.000103501,0.000103501
231,39671.4,1.08349,0.47678,0.00446,0.68306,0.44202,0.48582,0.228,2.18396,2.4759,0.01322,9.91012e-05,9.91012e-05,9.91012e-05
232,39776,1.07332,0.46321,0.00457,0.68287,0.43482,0.48104,0.22668,2.1742,2.45879,0.01318,9.47016e-05,9.47016e-05,9.47016e-05
233,40220.4,1.10771,0.47637,0.00449,0.64249,0.44107,0.47509,0.2231,2.17691,2.47299,0.01324,9.03021e-05,9.03021e-05,9.03021e-05
234,40324.5,1.08932,0.47556,0.00453,0.69991,0.42654,0.47653,0.22337,2.17487,2.45554,0.01319,8.59025e-05,8.59025e-05,8.59025e-05
235,41328.9,1.08609,0.47619,0.00451,0.65324,0.44667,0.47773,0.22536,2.17476,2.46071,0.01323,8.1503e-05,8.1503e-05,8.1503e-05
236,41433.9,1.08899,0.47698,0.00445,0.63653,0.45254,0.47448,0.22379,2.17599,2.46424,0.01326,7.71034e-05,7.71034e-05,7.71034e-05
237,41621.9,1.08451,0.47121,0.00442,0.65726,0.44,0.47756,0.22506,2.18128,2.46051,0.01324,7.27038e-05,7.27038e-05,7.27038e-05
238,41726.8,1.10519,0.48915,0.0044,0.65422,0.44015,0.47246,0.22178,2.17614,2.48807,0.01319,6.83043e-05,6.83043e-05,6.83043e-05
239,42727.7,1.09581,0.47949,0.00447,0.64347,0.44159,0.47106,0.22159,2.17919,2.48258,0.01334,6.39047e-05,6.39047e-05,6.39047e-05
240,42836.9,1.07569,0.46966,0.00433,0.6377,0.44156,0.46885,0.21983,2.17415,2.48775,0.01327,5.95052e-05,5.95052e-05,5.95052e-05
241,43323.7,1.03728,0.39485,0.00503,0.65631,0.43039,0.46158,0.21608,2.18339,2.48641,0.0132,5.51056e-05,5.51056e-05,5.51056e-05
242,43427.6,1.00245,0.38118,0.00505,0.63085,0.44677,0.4668,0.21783,2.18238,2.4774,0.0132,5.0706e-05,5.0706e-05,5.0706e-05
243,43675.8,1.00011,0.38005,0.005,0.6152,0.45633,0.47225,0.22181,2.18064,2.47997,0.01321,4.63065e-05,4.63065e-05,4.63065e-05
244,43774.2,0.96219,0.36058,0.00485,0.62094,0.4525,0.47137,0.22272,2.17954,2.49781,0.01318,4.19069e-05,4.19069e-05,4.19069e-05
245,130.788,0.97912,0.36957,0.00498,0.61884,0.45169,0.46975,0.22246,2.17547,2.47909,0.01321,3.75074e-05,3.75074e-05,3.75074e-05
246,494.477,0.97762,0.36782,0.00482,0.6176,0.44891,0.47138,0.22271,2.17318,2.49795,0.01315,3.31078e-05,3.31078e-05,3.31078e-05
247,611.963,0.97566,0.36872,0.00482,0.61988,0.44729,0.47217,0.2231,2.17365,2.48677,0.01313,2.87082e-05,2.87082e-05,2.87082e-05
248,827.878,0.99008,0.37924,0.00489,0.65727,0.43263,0.47141,0.22366,2.16957,2.48425,0.01315,2.43087e-05,2.43087e-05,2.43087e-05
249,925.394,0.9757,0.37461,0.00479,0.62982,0.44699,0.47283,0.22454,2.16232,2.46724,0.01314,1.99091e-05,1.99091e-05,1.99091e-05
250,1251.74,0.96148,0.36555,0.00491,0.62121,0.45225,0.47382,0.22512,2.15702,2.48401,0.01305,1.55096e-05,1.55096e-05,1.55096e-05
